lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; -0.002460 0.000565 100.996468 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 92.034793 ; 0.000000 ; -10.424057 10.887264 -9.911105 10.772709 ; -0.004647 0.010102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002485 0.000617 101.500397 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 92.034793 ; 0.000000 ; -12.824627 13.018895 -12.132364 11.669211 ; -0.004647 0.010102 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002552 0.000608 102.008774 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 108.800133 ; 0.000000 ; -12.824627 13.018895 -12.132364 11.669211 ; -0.015121 -0.002050 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002622 0.000599 102.540916 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 108.800133 ; 0.000000 ; -12.406289 12.441132 -13.920328 12.067608 ; -0.015121 -0.002050 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002577 0.000525 103.164680 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 111.408656 ; 0.000000 ; -12.406289 12.441132 -13.920328 12.067608 ; 0.008446 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002539 0.000464 103.685715 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 111.408656 ; 0.000000 ; -12.406289 12.441132 -13.920328 12.067608 ; 0.008446 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002501 0.000401 104.218269 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 111.408656 ; 0.000000 ; -13.785886 14.318780 -13.965197 13.482048 ; 0.008446 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002522 0.000403 104.779045 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 121.745257 ; 0.000000 ; -13.785886 14.318780 -13.965197 13.482048 ; -0.004868 0.000379 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002544 0.000404 105.355232 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 121.745257 ; 0.000000 ; -13.457175 14.532934 -14.418379 13.686286 ; -0.004868 0.000379 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002540 0.000416 105.928230 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 122.934977 ; 0.000000 ; -13.457175 14.532934 -14.418379 13.686286 ; 0.000848 0.002621 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002537 0.000428 106.507065 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 122.934977 ; 0.000000 ; -13.457175 14.532934 -14.418379 13.686286 ; 0.000848 0.002621 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002533 0.000439 107.082787 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 122.934977 ; 0.000000 ; -15.558948 15.240154 -14.234137 14.029898 ; 0.000848 0.002621 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002617 0.000421 107.695259 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 129.440317 ; 0.000000 ; -15.558948 15.240154 -14.234137 14.029898 ; -0.018772 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002702 0.000403 108.310867 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 129.440317 ; 0.000000 ; -14.049840 15.125599 -14.772016 14.592705 ; -0.018772 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002696 0.000433 108.907089 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 128.294180 ; 0.000000 ; -14.049840 15.125599 -14.772016 14.592705 ; 0.001402 0.006836 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002689 0.000464 109.504257 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 128.294180 ; 0.000000 ; -16.206398 16.330869 -14.772016 14.592705 ; 0.001402 0.006836 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002793 0.000462 110.132713 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 135.661824 ; 0.000000 ; -16.206398 16.330869 -17.008231 15.021014 ; -0.023493 -0.000418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002809 0.000400 110.785980 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 141.501285 ; 0.000000 ; -16.206398 16.330869 -17.008231 15.021014 ; -0.003762 -0.014204 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002826 0.000337 111.443130 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 141.501285 ; 0.000000 ; -16.390640 17.590925 -15.962330 14.801874 ; -0.003762 -0.014204 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.002930 0.000338 112.099106 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 141.894137 ; 0.000000 ; -16.390640 17.590925 -15.962330 14.801874 ; -0.023825 0.000304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003035 0.000340 112.756729 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 141.894137 ; 0.000000 ; -16.579922 15.658547 -15.962330 14.801874 ; -0.023825 0.000304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003079 0.000275 113.352951 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 138.074041 ; 0.000000 ; -16.579922 15.658547 -15.474251 15.235169 ; -0.010917 -0.015874 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003123 0.000240 113.919838 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 137.953977 ; 0.000000 ; -16.579922 15.658547 -15.474251 15.235169 ; -0.011323 -0.008849 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003168 0.000206 114.492981 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 137.953977 ; 0.000000 ; -16.261183 16.151613 -15.474251 15.235169 ; -0.011323 -0.008849 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003217 0.000195 115.062164 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 138.336022 ; 0.000000 ; -16.261183 16.151613 -15.180384 15.265081 ; -0.012614 -0.002659 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003274 0.000194 115.630569 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 137.757551 ; 0.000000 ; -16.261183 16.151613 -15.180384 15.265081 ; -0.014568 -0.000190 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003332 0.000194 116.204491 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 137.757551 ; 0.000000 ; -15.409495 16.405596 -16.574937 15.907545 ; -0.014568 -0.000190 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003312 0.000204 116.790070 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.911888 ; 0.000000 ; -15.409495 16.405596 -16.574937 15.907545 ; 0.004942 0.002506 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003293 0.000213 117.373268 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.911888 ; 0.000000 ; -15.409495 16.405596 -16.574937 15.907545 ; 0.004942 0.002506 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003273 0.000224 117.978027 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.911888 ; 0.000000 ; -16.729321 18.392813 -16.604794 16.086857 ; 0.004942 0.002506 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003344 0.000258 118.595001 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.617874 ; 0.000000 ; -16.729321 18.392813 -16.604794 16.086857 ; -0.017998 0.008735 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003414 0.000292 119.208687 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.617874 ; 0.000000 ; -16.729321 18.392813 -16.604794 16.086857 ; -0.017998 0.008735 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003485 0.000326 119.824883 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.617874 ; 0.000000 ; -16.286055 17.182557 -15.718318 16.784106 ; -0.017998 0.008735 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003513 0.000385 120.426010 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.579381 ; 0.000000 ; -16.286055 17.182557 -15.718318 16.784106 ; -0.007155 0.014963 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003541 0.000444 121.024544 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.579381 ; 0.000000 ; -17.506282 16.629722 -15.718318 16.784106 ; -0.007155 0.014963 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003590 0.000450 121.645309 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.042008 ; 0.000000 ; -17.506282 16.629722 -15.598777 16.525137 ; -0.012097 0.001443 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003648 0.000451 122.247078 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 145.212482 ; 0.000000 ; -17.506282 16.629722 -15.598777 16.525137 ; -0.014900 0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003707 0.000453 122.849304 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 145.212482 ; 0.000000 ; -16.814018 16.241241 -15.598777 16.525137 ; -0.014900 0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003734 0.000464 123.440804 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 142.843968 ; 0.000000 ; -16.814018 16.241241 -16.664565 16.131671 ; -0.006897 0.002696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003742 0.000430 124.046165 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.317400 ; 0.000000 ; -16.814018 16.241241 -16.664565 16.131671 ; -0.001918 -0.008431 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003749 0.000397 124.640266 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.317400 ; 0.000000 ; -16.076886 16.510181 -18.676709 16.425538 ; -0.001918 -0.008431 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003676 0.000342 125.256889 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.345087 ; 0.000000 ; -16.076886 16.510181 -18.676709 16.425538 ; 0.018625 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003602 0.000287 125.878838 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.345087 ; 0.000000 ; -16.076886 16.510181 -18.676709 16.425538 ; 0.018625 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003528 0.000233 126.493431 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.345087 ; 0.000000 ; -16.629722 17.202499 -16.510181 16.410581 ; 0.018625 -0.013862 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003555 0.000247 127.106316 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.293063 ; 0.000000 ; -16.629722 17.202499 -16.510181 16.410581 ; -0.006749 0.003608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003583 0.000262 127.748215 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.293063 ; 0.000000 ; -17.072987 16.370753 -16.510181 16.410581 ; -0.006749 0.003608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003604 0.000230 128.566666 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 145.441685 ; 0.000000 ; -17.072987 16.370753 -15.683420 15.728234 ; -0.003873 -0.006114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003672 0.000207 129.247147 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 142.134386 ; 0.000000 ; -17.072987 16.370753 -15.683420 15.728234 ; -0.015048 -0.005013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003732 0.000187 129.844101 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 142.134386 ; 0.000000 ; -16.460381 16.061930 -15.548977 16.251212 ; -0.015048 -0.005013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003753 0.000196 130.429459 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.966518 ; 0.000000 ; -16.460381 16.061930 -15.548977 16.251212 ; -0.005347 0.002316 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003775 0.000205 131.023148 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.966518 ; 0.000000 ; -15.524050 16.579922 -15.548977 16.251212 ; -0.005347 0.002316 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003788 0.000286 131.914536 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 140.049704 ; 0.000000 ; -15.524050 16.579922 -18.387828 16.116715 ; -0.002250 0.013406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003697 0.000239 132.701355 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 145.976453 ; 0.000000 ; -15.524050 16.579922 -18.387828 16.116715 ; 0.017776 -0.009267 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003627 0.000202 133.314911 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 145.976453 ; 0.000000 ; -15.997228 18.193560 -17.366854 16.554995 ; 0.017776 -0.009267 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003634 0.000243 133.932877 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 149.272826 ; 0.000000 ; -15.997228 18.193560 -17.366854 16.554995 ; -0.001992 0.010557 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003642 0.000286 134.562973 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 149.272826 ; 0.000000 ; -16.664565 16.754248 -17.366854 16.554995 ; -0.001992 0.010557 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003627 0.000264 135.182800 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 147.580996 ; 0.000000 ; -16.664565 16.754248 -15.658547 16.858833 ; 0.003725 -0.005507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003654 0.000302 135.780869 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.503020 ; 0.000000 ; -16.664565 16.754248 -15.658547 16.858833 ; -0.006675 0.009836 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003680 0.000341 136.378479 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.503020 ; 0.000000 ; -17.157630 15.847775 -15.658547 16.858833 ; -0.006675 0.009836 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003694 0.000338 136.974609 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 143.597013 ; 0.000000 ; -17.157630 15.847775 -15.623649 16.639692 ; -0.003614 -0.000835 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003716 0.000328 137.585480 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 143.040273 ; 0.000000 ; -17.157630 15.847775 -15.623649 16.639692 ; -0.005495 -0.002240 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003738 0.000320 138.181564 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 143.040273 ; 0.000000 ; -16.759233 16.684507 -17.939577 16.510181 ; -0.005495 -0.002240 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003708 0.000273 138.819519 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.792568 ; 0.000000 ; -16.759233 16.684507 -17.939577 16.510181 ; 0.007450 -0.011469 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003678 0.000228 139.438477 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.792568 ; 0.000000 ; -16.759233 16.684507 -17.939577 16.510181 ; 0.007450 -0.011469 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003649 0.000182 140.058853 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.792568 ; 0.000000 ; -17.411668 18.691611 -17.391727 16.559980 ; 0.007450 -0.011469 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003711 0.000196 140.691040 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 153.529596 ; 0.000000 ; -17.411668 18.691611 -17.391727 16.559980 ; -0.015933 0.003418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003774 0.000209 141.326462 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 153.529596 ; 0.000000 ; -17.650695 16.286055 -17.391727 16.559980 ; -0.015933 0.003418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003773 0.000143 141.942398 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 148.781522 ; 0.000000 ; -17.650695 16.286055 -17.496311 16.774135 ; 0.000111 -0.016748 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003763 0.000080 142.571777 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 149.480058 ; 0.000000 ; -17.650695 16.286055 -17.496311 16.774135 ; 0.002471 -0.015912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003754 0.000017 143.194855 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 149.480058 ; 0.000000 ; -17.262215 15.718318 -17.496311 16.774135 ; 0.002471 -0.015912 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003721 -0.000041 143.718857 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 147.384450 ; 0.000000 ; -17.262215 15.718318 -16.838891 16.963417 ; 0.009552 -0.017279 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003707 -0.000067 144.093140 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.358498 ; 0.000000 ; -17.262215 15.718318 -16.838891 16.963417 ; 0.006085 -0.010823 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003692 -0.000094 144.468353 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.358498 ; 0.000000 ; -17.262215 15.718318 -16.838891 16.963417 ; 0.006085 -0.010823 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003677 -0.000120 144.842178 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.358498 ; 0.000000 ; -14.204224 16.764219 -16.838891 16.963417 ; 0.006085 -0.010823 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003626 -0.000070 145.205490 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 141.948886 ; 0.000000 ; -14.204224 16.764219 -17.844963 16.898661 ; 0.020985 0.020470 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003559 -0.000041 145.571350 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.011836 ; 0.000000 ; -14.204224 16.764219 -17.844963 16.898661 ; 0.027955 0.012305 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003489 -0.000010 145.950729 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.011836 ; 0.000000 ; -14.204224 16.764219 -17.844963 16.898661 ; 0.027955 0.012305 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003420 0.000021 146.327377 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.011836 ; 0.000000 ; -14.204224 16.764219 -17.844963 16.898661 ; 0.027955 0.012305 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003353 0.000050 146.692322 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 144.011836 ; 0.000000 ; -17.924621 18.731494 -17.844963 16.898661 ; 0.027955 0.012305 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003386 0.000048 147.085556 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 156.476702 ; 0.000000 ; -17.924621 18.731494 -16.983359 16.490294 ; -0.014162 -0.001063 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003443 0.000053 147.473892 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 153.693484 ; 0.000000 ; -17.924621 18.731494 -16.983359 16.490294 ; -0.023566 0.002393 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003500 0.000059 147.866608 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 153.693484 ; 0.000000 ; -17.924621 18.731494 -16.983359 16.490294 ; -0.023566 0.002393 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003557 0.000065 148.261765 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 153.693484 ; 0.000000 ; -17.202499 16.719350 -16.983359 16.490294 ; -0.023566 0.002393 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003565 0.000047 148.635437 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 147.701181 ; 0.000000 ; -17.202499 16.719350 -16.814018 15.957345 ; -0.003319 -0.007444 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003586 0.000022 149.016006 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.162073 ; 0.000000 ; -17.202499 16.719350 -16.814018 15.957345 ; -0.008519 -0.010216 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003607 -0.000003 149.391174 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.162073 ; 0.000000 ; -17.202499 16.719350 -16.814018 15.957345 ; -0.008519 -0.010216 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003627 -0.000027 149.761108 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.162073 ; 0.000000 ; -17.202499 16.719350 -16.814018 15.957345 ; -0.008519 -0.010216 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; -0.003648 -0.000052 150.132584 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 146.162073 ; 0.000000 ; -17.376770 16.380724 -16.814018 15.957345 ; -0.008519 -0.010216 ; 0.000000 0.000000 ; 0.000000 0.000000
