lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
<<<<<<< HEAD
0.606830 2.702443 1.055580 ; 0.610878 2.687228 0.731471 ; 0.610876 2.687233 0.731066 ; 0.220082 1.476760 ; 0.231731 1.468360 ; 0.000000 ; 0.003132 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000008 -0.000014
0.606830 2.702443 1.055580 ; 0.610878 2.687227 0.731538 ; 0.610877 2.687232 0.731254 ; 0.220082 1.476760 ; 0.230196 1.469467 ; 0.021612 ; 0.014553 ; -0.004931 0.000000 -0.004931 0.000000 ; 0.000001 -0.000075 ; 0.000004 -0.000052
0.614855 2.698300 0.718328 ; 0.610879 2.687224 0.731845 ; 0.610877 2.687231 0.731491 ; 0.257144 1.460206 ; 0.228863 1.470428 ; -0.000120 ; 0.005485 ; -0.004931 -0.009916 -0.004931 0.000000 ; 0.000075 -0.000150 ; 0.000048 -0.000112
0.614855 2.698300 0.718328 ; 0.610878 2.687223 0.731960 ; 0.610877 2.687229 0.731678 ; 0.257144 1.460206 ; 0.232590 1.469081 ; 0.010806 ; 0.008773 ; -0.004931 0.000000 0.000000 0.000000 ; -0.000036 -0.000038 ; -0.000004 -0.000066
0.614855 2.698300 0.718328 ; 0.610878 2.687223 0.732146 ; 0.610877 2.687228 0.731865 ; 0.257144 1.460206 ; 0.235825 1.467912 ; 0.000000 ; 0.003351 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000002 -0.000025
0.614855 2.698300 0.718328 ; 0.610878 2.687223 0.732217 ; 0.610878 2.687227 0.732006 ; 0.257144 1.460206 ; 0.238635 1.466896 ; 0.000000 ; 0.001280 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; -0.000001 -0.000010
0.592784 2.719848 0.958328 ; 0.610878 2.687222 0.732244 ; 0.610878 2.687226 0.732101 ; 0.234120 1.455565 ; 0.241074 1.466015 ; 0.021612 ; 0.013846 ; -0.004931 0.000000 -0.004931 0.000000 ; 0.000001 -0.000075 ; 0.000000 -0.000050
0.592784 2.719848 0.958328 ; 0.600846 2.705313 0.958328 ; 0.608908 2.690778 0.777435 ; 0.234120 1.455565 ; 0.240157 1.464638 ; 0.000000 ; 0.005289 ; 0.000000 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 -0.000019
0.592784 2.719848 0.958328 ; 0.599698 2.707411 0.958328 ; 0.606612 2.694974 0.849814 ; 0.234120 1.455565 ; 0.239362 1.463442 ; 0.447601 ; 0.278653 ; 1.374556 1.623609 1.738165 1.693350 ; -0.002841 0.048994 ; -0.001756 0.030273
0.592784 2.719848 0.958328 ; 0.598715 2.709196 0.958328 ; 0.604646 2.698544 0.894393 ; 0.234120 1.455565 ; 0.238671 1.462404 ; -2.979883 ; -1.735233 ; 0.826706 0.169286 1.533981 0.831692 ; -0.000712 0.025626 ; -0.001111 0.027401
0.592784 2.719848 0.958328 ; 0.597873 2.710725 0.958328 ; 0.602963 2.701602 0.912654 ; 0.234120 1.455565 ; 0.238071 1.461503 ; -1.003980 ; -1.283294 ; 0.946247 0.547850 0.771921 0.712205 ; 0.002153 0.022746 ; 0.000906 0.024524
0.604455 2.702327 0.636931 ; 0.597147 2.712047 0.958328 ; 0.601510 2.704246 0.925507 ; 0.248814 1.454289 ; 0.237550 1.460720 ; 0.785823 ; -0.004510 ; 1.075759 1.504068 1.245099 1.175358 ; -0.004295 0.038065 ; -0.002308 0.032893
0.604455 2.702327 0.636931 ; 0.602997 2.703476 0.636931 ; 0.601540 2.704625 0.874337 ; 0.248814 1.454289 ; 0.239035 1.459873 ; 0.502110 ; 0.308599 ; 1.618624 1.723208 1.658452 1.782979 ; -0.000688 0.051720 ; -0.001307 0.044528
0.604455 2.702327 0.636931 ; 0.603204 2.703353 0.636931 ; 0.601952 2.704379 0.780677 ; 0.248814 1.454289 ; 0.240323 1.459137 ; 0.229323 ; 0.259604 ; 1.922407 2.002119 1.992148 2.017075 ; -0.001329 0.060484 ; -0.001320 0.054389
0.635877 2.691959 1.199298 ; 0.603379 2.703287 0.636931 ; 0.602303 2.704247 0.724991 ; 0.253680 1.467218 ; 0.241442 1.458498 ; 1.025952 ; 0.733233 ; 2.295986 2.604754 2.236215 2.395585 ; -0.002097 0.072666 ; -0.001800 0.065685
0.635877 2.691959 1.199298 ; 0.620953 2.697430 1.199298 ; 0.606028 2.702901 0.803803 ; 0.253680 1.467218 ; 0.243055 1.459647 ; 0.065555 ; 0.320585 ; 2.644583 2.794036 2.779080 2.659539 ; -0.003041 0.082910 ; -0.002567 0.076331
0.635877 2.691959 1.199298 ; 0.623074 2.696701 1.199298 ; 0.610270 2.701443 0.963138 ; 0.253680 1.467218 ; 0.244455 1.460645 ; -0.753165 ; -0.343029 ; 2.898621 2.669510 2.938450 2.823894 ; -0.000364 0.086401 ; -0.001205 0.082554
0.635877 2.691959 1.199298 ; 0.624890 2.696093 1.199298 ; 0.613902 2.700227 1.056154 ; 0.253680 1.467218 ; 0.245671 1.461511 ; -0.076361 ; -0.178219 ; 3.018107 3.262175 3.531114 3.252204 ; -0.005547 0.099534 ; -0.003888 0.093048
0.592467 2.720086 0.810153 ; 0.626451 2.695577 1.199298 ; 0.617025 2.699195 1.112660 ; 0.235451 1.475629 ; 0.246726 1.462263 ; 0.240009 ; 0.080260 ; 3.536100 3.521143 3.451457 3.575928 ; -0.000947 0.107400 ; -0.002071 0.101918
0.592467 2.720086 0.810153 ; 0.603720 2.710739 0.810153 ; 0.614973 2.701392 1.069825 ; 0.235451 1.475629 ; 0.245240 1.464024 ; -0.283833 ; -0.144762 ; 4.068994 4.098906 4.054092 3.894668 ; -0.003788 0.122843 ; -0.003132 0.114850
0.592467 2.720086 0.810153 ; 0.602119 2.712157 0.810153 ; 0.611771 2.704228 0.965346 ; 0.235451 1.475629 ; 0.243950 1.465553 ; 0.065435 ; -0.014853 ; 4.512259 4.517245 4.313061 4.337933 ; -0.002370 0.134797 ; -0.002661 0.127178
0.592467 2.720086 0.810153 ; 0.600746 2.713380 0.810153 ; 0.609025 2.706675 0.903206 ; 0.235451 1.475629 ; 0.242830 1.466881 ; 0.261981 ; 0.156240 ; 4.751341 4.756327 4.636786 4.751341 ; -0.001616 0.144078 ; -0.002015 0.137623
0.592467 2.720086 0.810153 ; 0.599570 2.714432 0.810153 ; 0.606672 2.708778 0.866640 ; 0.235451 1.475629 ; 0.241858 1.468034 ; 0.021852 ; 0.073183 ; 4.895755 4.711512 4.855926 5.050139 ; 0.000457 0.148820 ; -0.000488 0.144543
0.606374 2.710777 0.815835 ; 0.598561 2.715338 0.810153 ; 0.604655 2.710590 0.844355 ; 0.244104 1.472119 ; 0.241014 1.469035 ; -1.582571 ; -0.950129 ; 5.184636 4.577015 5.209508 5.095008 ; 0.001337 0.153047 ; 0.000640 0.149799
0.606374 2.710777 0.815835 ; 0.605407 2.710957 0.815835 ; 0.604439 2.711137 0.827804 ; 0.244104 1.472119 ; 0.241421 1.469441 ; 0.403897 ; -0.113295 ; 5.104924 4.930653 5.199592 5.558160 ; 0.001609 0.158595 ; 0.001239 0.155235
0.606374 2.710777 0.815835 ; 0.605543 2.711040 0.815835 ; 0.604711 2.711303 0.822540 ; 0.244104 1.472119 ; 0.241774 1.469794 ; 0.163768 ; 0.057939 ; 5.378849 5.388820 5.334035 5.398791 ; -0.001963 0.163935 ; -0.000740 0.160612
0.599094 2.727032 1.047447 ; 0.605661 2.711112 0.815835 ; 0.604948 2.711447 0.820103 ; 0.223537 1.472941 ; 0.242081 1.470100 ; -1.298859 ; -0.780608 ; 5.523317 5.070081 5.548189 5.408762 ; -0.000035 0.164343 ; -0.000305 0.162918
0.599094 2.727032 1.047447 ; 0.601723 2.720189 1.047447 ; 0.604352 2.713346 0.861427 ; 0.223537 1.472941 ; 0.239638 1.470475 ; -0.316490 ; -0.493767 ; 5.438619 5.518332 5.737472 5.513346 ; -0.004673 0.169290 ; -0.003005 0.166856
0.599094 2.727032 1.047447 ; 0.601346 2.721283 1.047447 ; 0.603599 2.715534 0.933744 ; 0.223537 1.472941 ; 0.237516 1.470800 ; -0.120065 ; -0.262806 ; 5.956612 6.021368 6.001426 5.881885 ; -0.004100 0.181907 ; -0.003682 0.176158
0.599094 2.727032 1.047447 ; 0.601029 2.722219 1.047447 ; 0.602963 2.717407 0.978120 ; 0.223537 1.472941 ; 0.235674 1.471082 ; -0.720508 ; -0.545681 ; 5.971568 5.373863 5.991455 6.260395 ; 0.003484 0.180016 ; 0.000747 0.178542
0.599094 2.727032 1.047447 ; 0.600753 2.723029 1.047447 ; 0.602412 2.719027 1.003549 ; 0.223537 1.472941 ; 0.234075 1.471327 ; -0.687730 ; -0.633472 ; 6.454663 6.160796 6.106011 6.086069 ; -0.001201 0.189171 ; -0.000457 0.185111
0.610225 2.727239 0.571429 ; 0.600517 2.723724 1.047447 ; 0.601939 2.720417 1.018385 ; 0.240519 1.465298 ; 0.232686 1.471539 ; -0.687610 ; -0.666931 ; 6.404863 6.076153 5.941656 5.956612 ; -0.000711 0.185914 ; -0.000614 0.185607
0.610225 2.727239 0.571429 ; 0.606485 2.724434 0.571429 ; 0.602746 2.721630 0.931928 ; 0.240519 1.465298 ; 0.233718 1.470717 ; -0.523842 ; -0.578497 ; 6.036269 5.727501 6.160796 6.230537 ; -0.000471 0.184209 ; -0.000526 0.184743
0.610225 2.727239 0.571429 ; 0.607018 2.724954 0.571429 ; 0.603810 2.722670 0.785386 ; 0.240519 1.465298 ; 0.234614 1.470003 ; -2.150237 ; -1.549886 ; 6.589105 5.832085 6.369965 6.145839 ; 0.000853 0.190190 ; 0.000326 0.188109
0.610225 2.727239 0.571429 ; 0.607472 2.725405 0.571429 ; 0.604719 2.723571 0.693251 ; 0.240519 1.465298 ; 0.235392 1.469383 ; -0.392971 ; -0.834873 ; 6.210595 6.071167 6.240508 6.200624 ; -0.001847 0.188511 ; -0.001017 0.188357
0.622142 2.745256 1.146757 ; 0.607862 2.725795 0.571429 ; 0.605499 2.724351 0.641000 ; 0.255438 1.457073 ; 0.236068 1.468845 ; -0.534888 ; -0.649472 ; 6.514433 6.369965 6.379936 6.280337 ; -0.002025 0.194774 ; -0.001640 0.192323
0.622142 2.745256 1.146757 ; 0.614806 2.736117 1.146757 ; 0.607469 2.726978 0.725500 ; 0.255438 1.457073 ; 0.238620 1.467293 ; -1.091507 ; -0.922665 ; 6.514433 6.076153 6.310194 6.250424 ; 0.000657 0.191804 ; -0.000220 0.192002
0.622142 2.745256 1.146757 ; 0.615847 2.737544 1.146757 ; 0.609552 2.729832 0.890104 ; 0.255438 1.457073 ; 0.240837 1.465947 ; 0.545814 ; -0.015095 ; 6.240508 6.345092 6.250424 6.394892 ; -0.002141 0.192380 ; -0.001407 0.192236
0.622142 2.745256 1.146757 ; 0.616740 2.738765 1.146757 ; 0.611337 2.732274 0.992702 ; 0.255438 1.457073 ; 0.242761 1.464777 ; 0.654832 ; 0.398943 ; 6.235522 6.424750 5.931685 6.041255 ; -0.003508 0.187803 ; -0.002705 0.189496
0.622142 2.745256 1.146757 ; 0.617507 2.739811 1.146757 ; 0.612872 2.734366 1.056006 ; 0.255438 1.457073 ; 0.244431 1.463762 ; -0.960517 ; -0.441249 ; 6.265380 5.852027 6.130938 6.106011 ; -0.000342 0.185730 ; -0.001244 0.187168
0.622142 2.745256 1.146757 ; 0.618163 2.740714 1.146757 ; 0.614184 2.736173 1.090444 ; 0.224797 1.451045 ; 0.241844 1.462086 ; 0.054629 ; -0.134779 ; 6.499477 6.559247 6.260395 6.225552 ; -0.004290 0.194739 ; -0.003127 0.191847
0.622142 2.745256 1.146757 ; 0.618728 2.741482 1.146757 ; 0.615313 2.737708 1.112398 ; 0.224797 1.451045 ; 0.239598 1.460631 ; -2.139311 ; -1.373648 ; 6.235522 5.642858 6.250424 5.866929 ; -0.001933 0.182970 ; -0.002389 0.186361
0.622142 2.745256 1.146757 ; 0.619211 2.742143 1.146757 ; 0.616279 2.739029 1.120266 ; 0.224797 1.451045 ; 0.237647 1.459368 ; 0.120065 ; -0.450483 ; 6.006411 6.026353 6.051226 6.086069 ; -0.003468 0.184270 ; -0.003056 0.185069
0.604106 2.785197 1.022470 ; 0.619166 2.745703 1.137411 ; 0.616785 2.740200 1.127124 ; 0.256859 1.441581 ; 0.235954 1.458272 ; -1.080701 ; -0.839979 ; 6.036269 5.702574 6.081138 5.921714 ; -0.002249 0.181027 ; -0.002557 0.182571
0.604106 2.785197 1.022470 ; 0.609835 2.765444 1.022470 ; 0.615563 2.745691 1.104710 ; 0.256859 1.441581 ; 0.238709 1.456072 ; 0.087287 ; -0.266897 ; 5.722515 5.538219 5.398791 5.622916 ; -0.000318 0.169936 ; -0.001174 0.174762
0.604106 2.785197 1.022470 ; 0.609017 2.768363 1.022470 ; 0.613927 2.751528 1.070687 ; 0.256859 1.441581 ; 0.241101 1.454163 ; -0.960517 ; -0.695578 ; 5.583088 5.533288 5.583088 5.194607 ; -0.005726 0.166868 ; -0.003987 0.169883
0.604106 2.785197 1.022470 ; 0.608317 2.770867 1.022470 ; 0.612527 2.756537 1.048462 ; 0.256859 1.441581 ; 0.243177 1.452505 ; -2.663273 ; -1.911680 ; 5.871914 5.244406 5.747443 5.159709 ; -0.002844 0.167911 ; -0.003280 0.168664
0.604106 2.785197 1.022470 ; 0.607718 2.773015 1.022470 ; 0.611329 2.760832 1.030012 ; 0.256859 1.441581 ; 0.244980 1.451065 ; -0.251055 ; -0.885357 ; 5.493404 5.309162 5.473517 5.543204 ; -0.001164 0.166384 ; -0.001973 0.167255
0.606581 2.789366 0.429827 ; 0.607201 2.774874 1.022470 ; 0.610296 2.764551 1.022634 ; 0.279229 1.419660 ; 0.246545 1.449815 ; 0.109139 ; -0.270725 ; 5.563146 5.682687 5.249392 5.179651 ; -0.004372 0.165224 ; -0.003456 0.166000
0.606581 2.789366 0.429827 ; 0.608135 2.778744 0.429827 ; 0.609689 2.768121 0.903083 ; 0.279229 1.419660 ; 0.250852 1.445842 ; -0.032778 ; -0.123665 ; 5.583088 5.184636 5.085037 5.468532 ; 0.002888 0.162658 ; 0.000465 0.163934
0.606581 2.789366 0.429827 ; 0.607916 2.780356 0.429827 ; 0.609251 2.771346 0.713260 ; 0.279229 1.419660 ; 0.254592 1.442392 ; -0.251055 ; -0.202397 ; 5.269279 4.850940 4.915696 5.219479 ; 0.002912 0.154518 ; 0.001977 0.158114
0.606581 2.789366 0.429827 ; 0.607725 2.781739 0.429827 ; 0.608868 2.774111 0.599028 ; 0.279229 1.419660 ; 0.257838 1.439396 ; 0.491184 ; 0.226260 ; 5.065095 5.219479 4.801141 4.870882 ; -0.002521 0.152154 ; -0.000803 0.154431
0.606581 2.789366 0.429827 ; 0.607562 2.782920 0.429827 ; 0.608543 2.776474 0.532303 ; 0.215176 1.451977 ; 0.252216 1.441054 ; -0.720388 ; -0.358800 ; 4.865897 4.591972 4.890769 4.835984 ; 0.000093 0.146297 ; -0.000249 0.149404
0.606581 2.789366 0.429827 ; 0.607423 2.783929 0.429827 ; 0.608265 2.778492 0.489809 ; 0.215176 1.451977 ; 0.247335 1.442493 ; 1.069655 ; 0.524034 ; 4.472431 4.611859 4.502288 4.850940 ; 0.000243 0.140599 ; 0.000055 0.143962
0.606581 2.789366 0.429827 ; 0.607304 2.784792 0.429827 ; 0.608027 2.780218 0.468027 ; 0.215176 1.451977 ; 0.243098 1.443743 ; -0.993174 ; -0.413652 ; 4.606873 4.233349 4.517245 4.437587 ; 0.001016 0.135705 ; 0.000649 0.138859
0.606581 2.789366 0.429827 ; 0.607201 2.785530 0.429827 ; 0.607821 2.781694 0.451003 ; 0.215176 1.451977 ; 0.239418 1.444828 ; -1.615469 ; -1.156416 ; 4.656727 4.203491 4.347904 4.064008 ; 0.000178 0.131710 ; 0.000358 0.134441
0.606581 2.789366 0.429827 ; 0.607144 2.786081 0.429827 ; 0.607706 2.782796 0.432769 ; 0.215176 1.451977 ; 0.236224 1.445770 ; -1.298859 ; -1.244450 ; 4.193520 3.964409 4.128764 3.765211 ; -0.001959 0.122388 ; -0.001074 0.126992
0.593545 2.830171 0.590078 ; 0.599837 2.809250 0.590078 ; 0.606130 2.788329 0.458327 ; 0.241615 1.446149 ; 0.236934 1.445820 ; -1.964737 ; -1.689612 ; 4.143720 3.481315 3.919595 3.685498 ; 0.002294 0.116154 ; 0.001008 0.120294
0.593545 2.830171 0.590078 ; 0.598945 2.812294 0.590078 ; 0.604344 2.794418 0.503960 ; 0.241615 1.446149 ; 0.237551 1.445863 ; -1.899182 ; -1.819133 ; 3.874781 3.232317 3.610826 3.386701 ; 0.002237 0.107573 ; 0.001768 0.112432
0.593545 2.830171 0.590078 ; 0.598177 2.814904 0.590078 ; 0.602810 2.799636 0.530724 ; 0.241615 1.446149 ; 0.238086 1.445901 ; -1.102433 ; -1.376188 ; 3.496271 3.152604 3.481315 3.321945 ; 0.000462 0.102584 ; 0.000961 0.106345
0.604483 2.829302 0.034979 ; 0.597520 2.817134 0.590078 ; 0.601494 2.804098 0.548679 ; 0.226688 1.438652 ; 0.238551 1.445934 ; -0.676804 ; -0.943945 ; 3.207390 2.928479 2.958392 2.928479 ; 0.000995 0.091690 ; 0.000982 0.097288
0.604483 2.829302 0.034979 ; 0.603018 2.818561 0.034979 ; 0.601553 2.807819 0.450234 ; 0.226688 1.438652 ; 0.236988 1.444974 ; -0.109139 ; -0.428006 ; 2.694383 2.709339 2.754153 2.689397 ; -0.001382 0.082704 ; -0.000479 0.088274
0.604483 2.829302 0.034979 ; 0.603228 2.820140 0.034979 ; 0.601972 2.810978 0.282326 ; 0.226688 1.438652 ; 0.235631 1.444141 ; -0.403777 ; -0.413032 ; 2.659539 2.400570 2.644583 2.719310 ; 0.001846 0.079503 ; 0.000958 0.082853
0.604483 2.829302 0.034979 ; 0.603407 2.821490 0.034979 ; 0.602331 2.813678 0.181646 ; 0.226688 1.438652 ; 0.234452 1.443418 ; -0.709582 ; -0.596310 ; 2.400570 2.151518 2.440399 2.365672 ; 0.000939 0.071364 ; 0.000946 0.075752
0.608412 2.841167 0.587355 ; 0.605739 2.829224 0.587355 ; 0.603066 2.817281 0.230938 ; 0.244882 1.437873 ; 0.235827 1.442687 ; -0.643906 ; -0.625726 ; 2.315873 2.061889 2.330829 2.291000 ; 0.001368 0.068629 ; 0.001207 0.071350
0.608412 2.841167 0.587355 ; 0.606118 2.830965 0.587355 ; 0.603825 2.820762 0.370864 ; 0.244882 1.437873 ; 0.237020 1.442053 ; -0.316610 ; -0.434682 ; 2.101718 2.041948 2.191401 2.106704 ; -0.000444 0.064369 ; 0.000187 0.067036
0.608412 2.841167 0.587355 ; 0.606445 2.832457 0.587355 ; 0.604478 2.823747 0.455622 ; 0.244882 1.437873 ; 0.238056 1.441502 ; -0.152842 ; -0.260495 ; 2.126645 2.007104 2.071860 2.121660 ; 0.000843 0.063504 ; 0.000592 0.064853
0.608412 2.841167 0.587355 ; 0.606724 2.833731 0.587355 ; 0.605037 2.826296 0.507216 ; 0.244882 1.437873 ; 0.238956 1.441024 ; 0.578471 ; 0.258014 ; 1.643551 1.753121 1.807906 1.962290 ; -0.000103 0.054650 ; 0.000163 0.058547
0.582971 2.861911 0.817223 ; 0.606964 2.834821 0.587355 ; 0.605517 2.828475 0.540365 ; 0.253588 1.438895 ; 0.239737 1.440608 ; 0.436555 ; 0.368358 ; 1.524010 1.563839 1.608653 1.768022 ; 0.000449 0.049300 ; 0.000340 0.052832
0.582971 2.861911 0.817223 ; 0.593066 2.847254 0.817223 ; 0.603161 2.832597 0.606688 ; 0.253588 1.438895 ; 0.241562 1.440383 ; -0.240129 ; -0.007708 ; 1.514039 1.339713 1.464239 1.528995 ; 0.001350 0.044599 ; 0.000964 0.047744
0.582971 2.861911 0.817223 ; 0.591632 2.849364 0.817223 ; 0.600293 2.836818 0.690870 ; 0.253588 1.438895 ; 0.243147 1.440187 ; -0.261981 ; -0.164857 ; 1.344699 1.170373 1.369626 1.424411 ; 0.001268 0.040499 ; 0.001152 0.043266
0.582971 2.861911 0.817223 ; 0.590401 2.851172 0.817223 ; 0.597832 2.840433 0.740723 ; 0.253588 1.438895 ; 0.244522 1.440016 ; -0.349268 ; -0.278829 ; 1.299884 1.140515 1.215187 1.215187 ; 0.000732 0.037152 ; 0.000892 0.039488
0.630551 2.853889 0.799652 ; 0.589346 2.852721 0.817223 ; 0.595722 2.843530 0.770147 ; 0.265470 1.440983 ; 0.245717 1.439869 ; 0.251055 ; 0.048657 ; 1.075759 0.996047 1.060803 1.255070 ; 0.001596 0.033481 ; 0.001327 0.035775
0.630551 2.853889 0.799652 ; 0.614820 2.849597 0.799652 ; 0.599090 2.845306 0.785669 ; 0.265470 1.440983 ; 0.248320 1.440015 ; -0.392971 ; -0.224284 ; 0.951232 0.826706 0.926360 0.871575 ; 0.000150 0.027271 ; 0.000600 0.030520
0.630551 2.853889 0.799652 ; 0.617056 2.850213 0.799652 ; 0.603561 2.846538 0.790316 ; 0.265470 1.440983 ; 0.250580 1.440143 ; -4.038253 ; -2.581446 ; 0.851633 -0.049800 0.662351 -0.278856 ; -0.000418 0.009034 ; -0.000030 0.017240
0.630551 2.853889 0.799652 ; 0.618973 2.850740 0.799652 ; 0.607394 2.847592 0.783168 ; 0.265470 1.440983 ; 0.252542 1.440254 ; -2.226358 ; -2.361989 ; 0.353583 -0.014902 0.617537 -0.029858 ; -0.002163 0.007035 ; -0.001348 0.010933
0.630551 2.853889 0.799652 ; 0.620618 2.851188 0.799652 ; 0.610685 2.848487 0.779769 ; 0.265470 1.440983 ; 0.254245 1.440350 ; -0.196065 ; -1.023375 ; 0.004931 -0.004931 0.074672 -0.004931 ; -0.000524 0.000525 ; -0.000838 0.004500
0.568203 2.880344 0.701621 ; 0.622030 2.851572 0.799652 ; 0.613508 2.849256 0.783397 ; 0.228069 1.467810 ; 0.255725 1.440433 ; -0.109019 ; -0.458272 ; 0.000000 -0.004931 0.044814 0.000000 ; -0.000299 0.000300 ; -0.000505 0.001904
0.568203 2.880344 0.701621 ; 0.588672 2.866570 0.701621 ; 0.609142 2.852796 0.768365 ; 0.228069 1.467810 ; 0.252080 1.444041 ; -0.436435 ; -0.444776 ; 0.064701 0.000000 0.134442 0.000000 ; -0.000537 0.001511 ; -0.000525 0.001661
0.568203 2.880344 0.701621 ; 0.585762 2.868529 0.701621 ; 0.603321 2.856714 0.739791 ; 0.228069 1.467810 ; 0.248916 1.447173 ; -0.512916 ; -0.486889 ; 0.000000 0.000000 0.234042 0.000000 ; -0.001757 0.001761 ; -0.001286 0.001723
0.570563 2.870726 0.529616 ; 0.583265 2.870210 0.701621 ; 0.598327 2.860075 0.722470 ; 0.274839 1.457879 ; 0.246169 1.449892 ; -0.600203 ; -0.556921 ; 0.000000 -0.009916 0.263954 0.000000 ; -0.001906 0.001913 ; -0.001669 0.001840
0.570563 2.870726 0.529616 ; 0.582432 2.866318 0.529616 ; 0.594302 2.861911 0.677374 ; 0.274839 1.457879 ; 0.249947 1.450945 ; -0.490944 ; -0.516145 ; 0.069687 -0.019887 0.134442 0.000000 ; -0.000350 0.001401 ; -0.000854 0.001569
0.570563 2.870726 0.529616 ; 0.580746 2.866945 0.529616 ; 0.590928 2.863164 0.616092 ; 0.274839 1.457879 ; 0.253227 1.451859 ; -0.130870 ; -0.278032 ; 0.024872 -0.034843 0.000000 0.000000 ; 0.000443 -0.000071 ; -0.000052 0.000555
0.570563 2.870726 0.529616 ; 0.579299 2.867482 0.529616 ; 0.588034 2.864239 0.580327 ; 0.274839 1.457879 ; 0.256075 1.452652 ; -0.130870 ; -0.187081 ; 0.034843 -0.024872 0.000000 0.000000 ; 0.000441 0.000081 ; 0.000253 0.000262
0.570563 2.870726 0.529616 ; 0.578057 2.867943 0.529616 ; 0.585551 2.865160 0.559245 ; 0.274839 1.457879 ; 0.258548 1.453341 ; -0.076361 ; -0.118652 ; 0.000000 -0.034843 0.000000 0.000000 ; 0.000261 -0.000263 ; 0.000258 -0.000062
0.570563 2.870726 0.529616 ; 0.576992 2.868339 0.529616 ; 0.583422 2.865952 0.546897 ; 0.213747 1.487628 ; 0.260694 1.453939 ; -0.119945 ; -0.119451 ; 0.059716 -0.004931 0.000000 0.009916 ; 0.000547 0.000499 ; 0.000437 0.000284
0.570563 2.870726 0.529616 ; 0.576079 2.868679 0.529616 ; 0.581596 2.866631 0.539482 ; 0.213747 1.487628 ; 0.254508 1.458378 ; -0.382046 ; -0.281743 ; 0.104585 -0.074672 0.000000 0.004931 ; 0.001361 0.000279 ; 0.001008 0.000281
0.570563 2.870726 0.529616 ; 0.575296 2.868970 0.529616 ; 0.580029 2.867213 0.534335 ; 0.213747 1.487628 ; 0.249137 1.462233 ; -0.392851 ; -0.350412 ; 0.109570 -0.069687 0.000000 0.000000 ; 0.001324 0.000317 ; 0.001204 0.000303
0.570563 2.870726 0.529616 ; 0.574624 2.869220 0.529616 ; 0.578685 2.867713 0.530958 ; 0.213747 1.487628 ; 0.244473 1.465579 ; -0.272907 ; -0.302511 ; 0.094614 -0.039829 0.000000 0.009916 ; 0.001064 0.000503 ; 0.001118 0.000427
0.583955 2.862859 0.389361 ; 0.574644 2.869225 0.523283 ; 0.577977 2.867979 0.527888 ; 0.236447 1.472502 ; 0.240424 1.468485 ; -0.251055 ; -0.270710 ; 0.074672 -0.049800 0.000000 0.009916 ; 0.000993 0.000274 ; 0.001040 0.000333
0.583955 2.862859 0.389361 ; 0.581182 2.865181 0.389361 ; 0.578409 2.867504 0.498122 ; 0.236447 1.472502 ; 0.239900 1.469014 ; -0.556740 ; -0.447486 ; 0.164355 -0.134442 -0.039829 0.004931 ; 0.002544 -0.000015 ; 0.001970 0.000118
0.583955 2.862859 0.389361 ; 0.581579 2.864851 0.389361 ; 0.579203 2.866843 0.452730 ; 0.236447 1.472502 ; 0.239445 1.469473 ; -0.458407 ; -0.454235 ; 0.258969 -0.129457 -0.179257 0.000000 ; 0.004207 -0.000343 ; 0.003352 -0.000167
0.583955 2.862859 0.389361 ; 0.581917 2.864569 0.389361 ; 0.579880 2.866278 0.425468 ; 0.236447 1.472502 ; 0.239050 1.469872 ; -0.589277 ; -0.537696 ; 0.109570 -0.084643 0.074672 0.000000 ; 0.000879 0.000766 ; 0.001824 0.000410
0.583955 2.862859 0.389361 ; 0.582207 2.864326 0.389361 ; 0.580460 2.865793 0.408758 ; 0.236447 1.472502 ; 0.238707 1.470219 ; -0.185380 ; -0.319952 ; 0.059716 -0.024872 0.014902 0.014902 ; 0.000623 0.000498 ; 0.001082 0.000464
0.612829 2.864543 0.206785 ; 0.598465 2.865051 0.206785 ; 0.584101 2.865559 0.363130 ; 0.198470 1.499631 ; 0.233405 1.474095 ; -0.207352 ; -0.250361 ; 0.049800 -0.044814 0.000000 0.000000 ; 0.000700 0.000043 ; 0.000846 0.000204
0.612829 2.864543 0.206785 ; 0.600507 2.864979 0.206785 ; 0.588186 2.865415 0.299534 ; 0.198470 1.499631 ; 0.228801 1.477460 ; -0.469212 ; -0.385619 ; 0.119486 -0.094614 0.000000 0.000000 ; 0.001584 0.000200 ; 0.001302 0.000201
0.612829 2.864543 0.206785 ; 0.602259 2.864917 0.206785 ; 0.591690 2.865292 0.260799 ; 0.198470 1.499631 ; 0.224804 1.480381 ; -0.359954 ; -0.369757 ; 0.084643 -0.059716 0.019887 0.000000 ; 0.000920 0.000347 ; 0.001066 0.000291
