lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.781640 -0.001882 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.189720 ; 0.000000 ; 10.767724 -10.190015 -9.960904 10.453970 ; 0.306367 0.008165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.782989 -0.001846 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.189720 ; 0.000000 ; 10.165088 -10.832479 -9.686979 9.582395 ; 0.306367 0.008165 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.784299 -0.001872 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 10.165088 -10.832479 -9.686979 9.582395 ; 0.298179 -0.005887 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.785676 -0.001899 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 10.165088 -10.832479 -9.686979 9.582395 ; 0.298179 -0.005887 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.787062 -0.001926 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.787438 ; 0.000000 ; 9.532595 -9.980791 -9.781593 8.656035 ; 0.298179 -0.005887 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.788317 -0.001980 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.357588 ; 0.000000 ; 9.532595 -9.980791 -9.781593 8.656035 ; 0.281030 -0.012000 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.789570 -0.002033 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.357588 ; 0.000000 ; 10.254717 -9.721823 -10.399185 9.602282 ; 0.281030 -0.012000 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.790889 -0.002042 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 10.254717 -9.721823 -10.399185 9.602282 ; 0.296040 -0.002013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.792202 -0.002051 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 10.254717 -9.721823 -10.399185 9.602282 ; 0.296040 -0.002013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.793513 -0.002060 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 10.314487 -9.084344 -10.424057 9.706866 ; 0.296040 -0.002013 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.794814 -0.002043 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.604423 ; 0.000000 ; 10.314487 -9.084344 -10.424057 9.706866 ; 0.292720 0.003911 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.796102 -0.002025 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.604423 ; 0.000000 ; 11.036663 -9.846349 -10.563540 10.702968 ; 0.292720 0.003911 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.797484 -0.001981 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.840452 ; 0.000000 ; 11.036663 -9.846349 -10.563540 10.702968 ; 0.312120 0.010140 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.798894 -0.001935 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.840452 ; 0.000000 ; 11.036663 -9.846349 -10.563540 10.702968 ; 0.312120 0.010140 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.800288 -0.001889 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.840452 ; 0.000000 ; 10.648183 -12.032765 -10.648183 10.817523 ; 0.312120 0.010140 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.801732 -0.001930 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.663273 ; 0.000000 ; 10.648183 -12.032765 -10.648183 10.817523 ; 0.326909 -0.009267 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.803186 -0.001972 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.663273 ; 0.000000 ; 9.134144 -11.848468 -8.566351 9.627209 ; 0.326909 -0.009267 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.804473 -0.002027 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -6.112368 ; 0.000000 ; 9.134144 -11.848468 -8.566351 9.627209 ; 0.290102 -0.012608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.805756 -0.002083 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -6.112368 ; 0.000000 ; 9.134144 -11.848468 -8.566351 9.627209 ; 0.290102 -0.012608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.807040 -0.002139 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -6.112368 ; 0.000000 ; 10.942049 -8.670936 -10.075460 9.343313 ; 0.290102 -0.012608 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.808321 -0.002087 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.425629 ; 0.000000 ; 10.942049 -8.670936 -10.075460 9.343313 ; 0.289033 0.011735 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.809609 -0.002035 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.425629 ; 0.000000 ; 10.991849 -10.125259 -9.950934 9.806520 ; 0.289033 0.011735 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.810938 -0.002011 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.979763 ; 0.000000 ; 10.991849 -10.125259 -9.950934 9.806520 ; 0.302679 0.005507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.812267 -0.001986 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.979763 ; 0.000000 ; 10.991849 -10.125259 -9.950934 9.806520 ; 0.302679 0.005507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.813589 -0.001962 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.979763 ; 0.000000 ; 9.841363 -9.657067 -9.945948 10.170074 ; 0.302679 0.005507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.814875 -0.001949 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.353488 ; 0.000000 ; 9.841363 -9.657067 -9.945948 10.170074 ; 0.293348 0.003114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.816169 -0.001935 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.353488 ; 0.000000 ; 9.930992 -10.254717 -10.090361 9.761651 ; 0.293348 0.003114 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.817486 -0.001957 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.731313 ; 0.000000 ; 9.930992 -10.254717 -10.090361 9.761651 ; 0.296482 -0.004975 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.818947 -0.001982 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.731313 ; 0.000000 ; 9.930992 -10.254717 -10.095347 10.055518 ; 0.296482 -0.004975 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.820292 -0.001994 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.076361 ; 0.000000 ; 9.711852 -10.160103 -10.095347 10.055518 ; 0.298695 -0.002772 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.821592 -0.002010 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.611249 ; 0.000000 ; 9.711852 -10.160103 -10.095347 10.055518 ; 0.296372 -0.003722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.822894 -0.002027 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.611249 ; 0.000000 ; 9.955919 -9.906119 -10.578441 10.807552 ; 0.296372 -0.003722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.824227 -0.002017 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.339837 ; 0.000000 ; 9.955919 -9.906119 -10.578441 10.807552 ; 0.305444 0.002127 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.825573 -0.002008 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 3.339837 ; 0.000000 ; 9.955919 -9.906119 -9.926006 10.568525 ; 0.305444 0.002127 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.826886 -0.001985 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.386146 ; 0.000000 ; 10.314487 -9.716837 -9.926006 10.568525 ; 0.298843 0.005279 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.828206 -0.001943 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.015146 ; 0.000000 ; 10.314487 -9.716837 -9.926006 10.568525 ; 0.300097 0.009457 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.829531 -0.001902 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.015146 ; 0.000000 ; 10.254717 -8.770535 -9.667037 10.354370 ; 0.300097 0.009457 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.830826 -0.001827 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.183134 ; 0.000000 ; 10.254717 -8.770535 -9.667037 10.354370 ; 0.289143 0.016558 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.832100 -0.001754 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.183134 ; 0.000000 ; 10.254717 -8.770535 -10.050533 9.886178 ; 0.289143 0.016558 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.833376 -0.001710 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.997515 ; 0.000000 ; 9.911105 -8.929960 -10.050533 9.886178 ; 0.288516 0.010064 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.834670 -0.001682 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.401172 ; 0.000000 ; 9.911105 -8.929960 -10.050533 9.886178 ; 0.287152 0.006228 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.836049 -0.001652 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 2.401172 ; 0.000000 ; 10.065489 -9.970875 -9.497697 10.170074 ; 0.287152 0.006228 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.837387 -0.001625 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.807795 ; 0.000000 ; 10.065489 -9.970875 -9.497697 10.170074 ; 0.294012 0.005848 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.838666 -0.001600 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.807795 ; 0.000000 ; 9.283542 -9.761651 -9.602282 9.726808 ; 0.294012 0.005848 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.839914 -0.001612 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.622175 ; 0.000000 ; 9.283542 -9.761651 -9.602282 9.726808 ; 0.284164 -0.002696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.841182 -0.001624 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.622175 ; 0.000000 ; 9.283542 -9.761651 -9.602282 9.726808 ; 0.284164 -0.002696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.842454 -0.001636 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.622175 ; 0.000000 ; 9.791564 -9.477810 -10.742796 10.493798 ; 0.284164 -0.002696 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.843774 -0.001634 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.311279 ; 0.000000 ; 9.791564 -9.477810 -10.742796 10.493798 ; 0.299949 0.000494 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.845114 -0.001631 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 4.311279 ; 0.000000 ; 10.075460 -9.701881 -11.539699 10.717924 ; 0.299949 0.000494 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.846495 -0.001647 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 5.435684 ; 0.000000 ; 10.075460 -9.701881 -11.539699 10.717924 ; 0.311272 -0.003418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.847849 -0.001661 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 5.435684 ; 0.000000 ; 10.075460 -9.701881 -11.539699 10.717924 ; 0.311272 -0.003418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.849202 -0.001676 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 5.435684 ; 0.000000 ; 9.930992 -9.881192 -9.263601 10.578441 ; 0.311272 -0.003418 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.850475 -0.001631 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.065435 ; 0.000000 ; 9.930992 -9.881192 -9.263601 10.578441 ; 0.293642 0.010406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.851752 -0.001586 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.065435 ; 0.000000 ; 10.757753 -9.806520 -9.930992 9.811451 ; 0.293642 0.010406 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.853048 -0.001558 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.801089 ; 0.000000 ; 10.757753 -9.806520 -9.930992 9.811451 ; 0.298474 0.006342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.854345 -0.001531 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.801089 ; 0.000000 ; 10.757753 -9.806520 -9.930992 9.811451 ; 0.298474 0.006342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.855648 -0.001503 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.801089 ; 0.000000 ; 9.432941 -10.090361 -9.099245 9.253684 ; 0.298474 0.006342 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.856963 -0.001521 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.564940 ; 0.000000 ; 9.432941 -10.090361 -9.099245 9.253684 ; 0.280476 -0.003835 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.858192 -0.001538 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -2.564940 ; 0.000000 ; 9.378156 -9.457868 -9.836378 9.432941 ; 0.280476 -0.003835 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.859429 -0.001554 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.949591 ; 0.000000 ; 9.378156 -9.457868 -9.836378 9.432941 ; 0.282172 -0.003684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.860629 -0.001570 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.949591 ; 0.000000 ; 9.378156 -9.457868 -9.836378 9.432941 ; 0.282172 -0.003684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.861731 -0.001584 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.949591 ; 0.000000 ; 9.756666 -9.577409 -9.557467 9.647096 ; 0.282172 -0.003684 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.862863 -0.001576 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.283833 ; 0.000000 ; 9.756666 -9.577409 -9.557467 9.647096 ; 0.285381 0.002050 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.863978 -0.001568 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.283833 ; 0.000000 ; 9.756666 -9.577409 -9.557467 9.647096 ; 0.285381 0.002050 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.865085 -0.001560 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.283833 ; 0.000000 ; 9.667037 -9.746750 -9.831393 10.364287 ; 0.285381 0.002050 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.866223 -0.001547 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.713562 ; 0.000000 ; 9.667037 -9.746750 -9.831393 10.364287 ; 0.293311 0.003456 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.867372 -0.001533 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.713562 ; 0.000000 ; 9.667037 -9.746750 -9.831393 10.364287 ; 0.293311 0.003456 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.868526 -0.001520 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.713562 ; 0.000000 ; 9.881192 -9.696950 -11.325545 10.618325 ; 0.293311 0.003456 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.869722 -0.001535 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 5.184629 ; 0.000000 ; 9.881192 -9.696950 -11.325545 10.618325 ; 0.307473 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.870922 -0.001551 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 5.184629 ; 0.000000 ; 9.945948 -10.952020 -9.173972 10.219873 ; 0.307473 -0.003988 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.872081 -0.001549 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.296373 ; 0.000000 ; 9.945948 -10.952020 -9.173972 10.219873 ; 0.298363 0.000304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.873246 -0.001548 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.296373 ; 0.000000 ; 9.945948 -10.952020 -9.173972 10.219873 ; 0.298363 0.000304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.874412 -0.001547 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.296373 ; 0.000000 ; 10.717924 -10.299585 -10.165088 9.427956 ; 0.298363 0.000304 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.875587 -0.001557 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.121799 ; 0.000000 ; 10.717924 -10.299585 -10.165088 9.427956 ; 0.300724 -0.002431 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.876766 -0.001566 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.121799 ; 0.000000 ; 10.717924 -10.299585 -10.165088 9.427956 ; 0.300724 -0.002431 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.877948 -0.001576 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -3.121799 ; 0.000000 ; 9.985777 -9.408069 -10.025660 9.353284 ; 0.300724 -0.002431 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.879076 -0.001579 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.032658 ; 0.000000 ; 9.985777 -9.408069 -10.025660 9.353284 ; 0.287115 -0.000722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.880205 -0.001581 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.032658 ; 0.000000 ; 9.985777 -9.408069 -10.025660 9.353284 ; 0.287115 -0.000722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.881348 -0.001584 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.032658 ; 0.000000 ; 9.921021 -9.945948 -10.274658 10.349385 ; 0.287115 -0.000722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.882520 -0.001583 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.659173 ; 0.000000 ; 9.921021 -9.945948 -10.274658 10.349385 ; 0.299839 0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.883685 -0.001581 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.659173 ; 0.000000 ; 9.921021 -9.945948 -10.274658 10.349385 ; 0.299839 0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.884856 -0.001580 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 1.659173 ; 0.000000 ; 9.547497 -9.796549 -8.521537 10.045547 ; 0.299839 0.000380 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.885946 -0.001542 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.702756 ; 0.000000 ; 9.547497 -9.796549 -8.521537 10.045547 ; 0.280734 0.009722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.887043 -0.001504 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.702756 ; 0.000000 ; 9.826407 -9.940963 -9.657067 9.975806 ; 0.280734 0.009722 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.888180 -0.001498 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294759 ; 0.000000 ; 9.826407 -9.940963 -9.657067 9.975806 ; 0.291761 0.001557 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.889314 -0.001492 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294759 ; 0.000000 ; 9.826407 -9.940963 -9.657067 9.975806 ; 0.291761 0.001557 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.890690 -0.001485 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.294759 ; 0.000000 ; 9.701881 -11.230931 -12.366460 9.916090 ; 0.291761 0.001557 ; 0.000000 0.000000 ; 0.000000 0.000000
