lidarPos ; odometryPos ; filteredPos ; opponentPos ; opponentFilteredPos ; measuredOmega ; filteredOmega ; wheelSpeeds ; measuredSpeed ; filteredMeasuredSpeed
0.000000 0.000000 0.000000 ; 0.000128 0.045796 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -0.163768 ; 0.000000 ; 6.838158 6.678788 7.231624 6.798274 ; 0.001807 0.206254 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000118 0.046835 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.298979 ; 0.000000 ; 6.838158 6.678788 7.231624 6.798274 ; -0.002029 0.210052 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000108 0.047889 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.298979 ; 0.000000 ; 7.381023 7.226638 6.992542 7.246525 ; -0.002029 0.210052 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000123 0.049002 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.218277 ; 0.000000 ; 7.381023 7.226638 6.992542 7.246525 ; 0.003024 0.219964 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000138 0.050103 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.218277 ; 0.000000 ; 7.161882 7.346125 7.131970 7.126984 ; 0.003024 0.219964 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000131 0.051209 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.392851 ; 0.000000 ; 7.161882 7.346125 7.131970 7.126984 ; -0.001401 0.219355 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000124 0.052307 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.392851 ; 0.000000 ; 7.251511 6.967615 7.211682 6.962629 ; -0.001401 0.219355 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000125 0.053397 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.167988 ; 0.000000 ; 7.251511 6.967615 7.211682 6.962629 ; 0.000258 0.216507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000127 0.054481 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; -1.167988 ; 0.000000 ; 6.868016 6.848129 7.117068 7.161882 ; 0.000258 0.216507 ; 0.000000 0.000000 ; 0.000000 0.000000
0.000000 0.000000 0.000000 ; 0.000129 0.055554 0.000000 ; 0.000000 0.000000 0.000000 ; 0.000000 0.000000 ; 0.000000 0.000000 ; 0.054629 ; 0.000000 ; 6.868016 6.848129 7.117068 7.161882 ; 0.000479 0.213470 ; 0.000000 0.000000 ; 0.000000 0.000000
