182.17,0.852
182.499,0.852
182.823,0.854
183.153,0.856
183.483,0.856
183.796,0.858
184.12,0.858
184.449,0.858
184.779,0.86
185.109,0.86
185.433,0.862
185.762,0.862
185.856,0
186.092,0.864
186.422,0.864
186.504,0
186.729,0.866
186.833,0
187.158,0
187.388,0.864
188.701,0.876
189.031,0.878
189.294,0.88
189.624,0.882
189.948,0.884
190.278,0.888
190.591,0.896
190.92,0.906
191.201,0.918
191.53,0.932
191.794,0.946
192.123,0.956
192.453,0.966
192.7,0
192.761,0.976
193.09,0.982
193.354,0
193.42,0.98
194.073,0.976
194.332,0
194.661,0
194.985,0
195.309,0
195.639,0
195.963,0
196.287,0
196.617,0
196.749,0.402
196.941,0
197.012,0.409
198.572,0
198.589,0.814
198.918,0.818
199.199,0.82
199.226,0
199.528,0.824
199.55,0
199.874,0
200.171,0.826
201.484,0.842
201.808,0.842
202.137,0.846
202.401,0.852
202.731,0.856
203.06,0.86
203.373,0.862
203.703,0.866
204.027,0.87
204.357,0.874
204.686,0.878
204.95,0.88
205.28,0.884
205.609,0.888
205.933,0.894
206.263,0.898
206.592,0.9
206.906,0.904
207.23,0.908
207.378,0
207.515,0.914
207.839,0.918
208.026,0
208.152,0.922
208.356,0
208.68,0
208.812,0.928
209.004,0
209.333,0
209.658,0
209.987,0
210.311,0
210.965,0
211.289,0
211.613,0
211.855,0.862
212.827,1.098
213.151,1.104
213.481,1.106
213.81,1.112
214.074,1.118
214.404,1.124
214.733,1.128
215.057,1.132
215.387,1.14
215.7,1.148
215.854,0
216.03,1.152
216.178,0
216.359,1.16
216.832,0
217.161,0
217.343,1.166
217.485,0
217.809,0
218.139,0
218.787,0
219.117,0
219.249,1.19
220.215,1.174
220.605,1.158
220.919,1.152
221.248,1.146
221.578,1.14
221.902,1.134
222.231,1.13
222.561,1.122
222.704,0
222.935,1.114
223.028,0
223.264,1.104
223.352,0
225.637,0
226.593,0.422
226.615,0
226.917,0.419
226.939,0
226.967,1.004
227.23,0.417
227.269,0
227.296,1.01
227.593,0
227.62,0.415
227.917,0
227.95,0.415
228.214,0.417
228.246,0
228.571,0
228.9,0
229.224,0
229.548,0
230.856,0
230.889,1.004
231.218,0.996
231.504,0
231.526,0.992
231.833,0
232.158,0
232.185,0.988
233.498,0.984
233.871,0.98
234.201,0.976
234.531,0.974
234.855,0.972
235.184,0.968
235.514,0.964
235.844,0.962
236.168,0.96
236.481,0.958
236.81,0.956
237.14,0.952
237.464,0.95
237.794,0.946
238.184,0.944
238.497,0.942
238.826,0.938
239.156,0.936
239.48,0.934
239.81,0.932
240.139,0.93
240.469,0.928
240.793,0.926
241.122,0.922
241.436,0.92
241.765,0.918
242.089,0.918
242.419,0.916
242.748,0.912
243.138,0.91
243.452,0.91
243.781,0.906
244.105,0.904
244.435,0.904
244.764,0.902
245.089,0.9
245.418,0.898
245.748,0.896
246.077,0.894
246.39,0.894
246.714,0.892
247.044,0.892
247.374,0.89
247.698,0.888
248.027,0.886
248.357,0.886
248.687,0.884
249.011,0.882
249.34,0.88
249.653,0.88
250.043,0.878
250.373,0.878
250.703,0.878
251.027,0.876
251.34,0.874
251.669,0.874
251.999,0.872
252.323,0.872
252.653,0.87
252.982,0.87
253.312,0.87
253.636,0.868
253.965,0.868
254.295,0.866
254.608,0.866
254.932,0.866
255.262,0.864
255.591,0.864
255.921,0.864
256.245,0.862
256.575,0.862
256.904,0.862
257.234,0.862
257.542,0.86
257.871,0.86
258.201,0.86
258.53,0.858
258.854,0.858
259.184,0.858
259.514,0.858
259.843,0.858
260.167,0.858
260.2,0
260.48,0.858
260.81,0.858
260.854,0
261.14,0.858
261.178,0
261.508,0
261.793,0.856
261.832,0
262.161,0
262.485,0
262.809,0
263.139,0
263.463,0
263.787,0
264.117,0
264.441,0
264.765,0
265.095,0
265.419,0
265.743,0
266.072,0
266.396,0
266.726,0
267.05,0
267.374,0
270.917,0.389
271.247,0.389
271.577,0.389
271.615,0
271.89,0.39
271.939,0
272.214,0.39
272.499,0.391
272.593,0
272.812,0.391
272.917,0
273.137,0.392
273.246,0
273.466,0.392
273.571,0
273.796,0.392
273.9,0
274.12,0.393
274.224,0
274.449,0.395
274.548,0
274.878,0
275.372,0.4
276.389,0.882
276.718,0.882
277.042,0.884
277.372,0.884
277.701,0.886
278.015,0.886
278.339,0.888
278.668,0.89
278.998,0.892
279.327,0.892
279.651,0.894
279.981,0.896
280.294,0.898
280.624,0.898
280.948,0.9
281.277,0.902
281.607,0.904
281.937,0.904
282.25,0.906
282.574,0.908
282.903,0.91
283.167,0.912
283.497,0.916
283.826,0.918
284.156,0.92
284.48,0.92
284.81,0.922
285.123,0.926
285.452,0.928
285.776,0.93
286.106,0.932
286.436,0.934
286.765,0.936
287.089,0.938
287.402,0.942
287.732,0.944
287.996,0.946
288.325,0.948
288.655,0.952
288.984,0.956
289.308,0.958
289.638,0.96
289.968,0.962
290.281,0.964
290.605,0.968
290.934,0.972
291.264,0.974
291.594,0.976
291.918,0.98
292.247,0.982
292.511,0.986
292.841,0.99
293.17,0.992
293.5,0.994
293.824,0.998
294.137,1.002
294.467,1.006
294.796,1.008
295.12,1.012
295.45,1.016
295.779,1.02
296.109,1.024
296.373,1.028
296.702,1.03
297.026,1.034
297.048,0
297.356,1.04
297.378,0
297.686,1.048
298.026,0
298.356,0
299.004,0
299.718,0.584
300.311,0
300.652,0.588
300.965,0
301.289,0
301.295,0.592
301.575,0.6
301.904,0.602
302.542,0.604
302.921,0
303.53,0.608
303.854,0.612
303.898,0
304.184,0.614
304.222,0
304.453,0.616
304.552,0
304.876,0
305.107,0.618
305.2,0
305.436,0.622
305.53,0
305.854,0
306.178,0
306.508,0
306.832,0
307.161,0
307.485,0
307.809,0
308.139,0
308.463,0
308.787,0
309.117,0
309.441,0
309.765,0
310.095,0
310.419,0
310.743,0
311.072,0
311.396,0
311.726,0
312.05,0
312.374,0
312.704,0
313.028,0
313.352,0
313.682,0
314.006,0
314.33,0
314.659,0
314.984,0
315.313,0
315.637,0
315.961,0
316.291,0
316.615,0
316.939,0
317.269,0
317.593,0
317.917,0
318.246,0
318.571,0
318.9,0
319.224,0
319.548,0
319.878,0
320.202,0
320.526,0
320.856,0
321.18,0
321.504,0
321.833,0
322.158,0
322.487,0
322.811,0
323.135,0
323.465,0
323.789,0
324.113,0
324.443,0
324.767,0
325.091,0
325.421,0
325.745,0
326.074,0
326.398,0
326.722,0
327.052,0
327.376,0
327.7,0
328.03,0
328.354,0
328.678,0
329.008,0
329.332,0
329.661,0
330.996,1.048
331.326,1.048
331.655,1.046
331.979,1.044
332.309,1.042
332.639,1.04
332.952,1.036
333.281,1.034
333.605,1.032
333.935,1.03
334.265,1.028
334.589,1.026
334.984,1.024
335.308,1.022
335.621,1.022
335.951,1.02
336.281,1.018
336.605,1.016
336.934,1.014
337.264,1.014
337.593,1.012
337.917,1.01
338.247,1.008
338.577,1.006
338.906,1.006
339.23,1.004
339.56,1.002
339.89,1.002
340.203,1
340.527,0.998
340.856,0.998
341.186,0.996
341.516,0.994
341.84,0.994
342.169,0.992
342.499,0.992
342.823,0.99
343.152,0.99
343.482,0.988
343.812,0.988
344.136,0.986
344.449,0.986
344.778,0.986
345.108,0.986
345.432,0.984
345.762,0.984
346.152,0.982
346.481,0.982
346.811,0.98
347.124,0.98
347.448,0.98
347.778,0.98
348.107,0.978
348.437,0.978
348.761,0.978
349.091,0.978
349.42,0.978
349.75,0.978
350.074,0.976
350.403,0.976
350.733,0.976
350.854,0
351.057,0.978
351.178,0
351.387,0.978
351.7,0.972
351.832,0
352.161,0
352.485,0
352.683,0.976
352.809,0
353.139,0
353.48,3.168
353.793,3.16
354.122,3.156
354.452,3.148
354.776,3.144
355.106,3.136
355.419,3.136
355.748,3.132
356.078,3.128
356.402,3.12
356.732,3.116
357.061,3.112
357.374,3.112
357.698,3.108
358.028,3.104
358.358,3.096
358.687,3.092
359.011,3.092
359.324,3.088
359.654,3.084
359.984,3.08
